gdp_deflator,net_capital_export,average_provision_of_build_contract_moscow,deposits_rate,mortgage_growth,grp,grp_growth,income_per_cap,real_dispos_income_per_cap_growth,salary,salary_growth,retail_trade_turnover,retail_trade_turnover_per_cap,retail_trade_turnover_growth,labor_force,unemployment,employment,invest_fixed_capital_per_cap,invest_fixed_assets,profitable_enterpr_share,unprofitable_enterpr_share,share_own_revenues,overdue_wages_per_cap,fin_res_per_cap,marriages_per_1000_cap,divorce_rate,construction_value,invest_fixed_assets_phys,pop_natural_increase,pop_migration,pop_total_inc,childbirth,mortality,housing_fund_sqm,lodging_sqm_per_cap,water_pipes_share,baths_share,sewerage_share,gas_share,hot_water_share,electric_stove_share,heating_share,old_house_share,average_life_exp,infant_mortarity_per_1000_cap,perinatal_mort_per_1000_cap,incidence_population,rent_price_4+room_bus,rent_price_3room_bus,rent_price_2room_bus,rent_price_1room_bus,rent_price_3room_eco,rent_price_2room_eco,rent_price_1room_eco,load_of_teachers_preschool_per_teacher,child_on_acc_pre_school,load_of_teachers_school_per_teacher,students_state_oneshift,modern_education_share,old_education_build_share,provision_doctors,provision_nurse,load_on_doctors,power_clinics,hospital_beds_available_per_cap,hospital_bed_occupancy_per_year,provision_retail_space_sqm,provision_retail_space_modern_sqm,turnover_catering_per_cap,theaters_viewers_per_1000_cap,seats_theather_rfmin_per_100000_cap,museum_visitis_per_100_cap,bandwidth_sports,population_reg_sports_share,students_reg_sports_share,apartment_build,apartment_fund_sqm,timestamp,average_provision_of_build_contract,gdp_annual_growth,cpi,deposits_value,fixed_basket,micex,gdp_quart,mortgage_value,micex_cbi_tr,balance_trade_growth,balance_trade,ppi,usdrub,brent,deposits_growth,oil_urals,eurrub,gdp_annual,rts,gdp_quart_growth,micex_rgbi_tr,mortgage_rate
86.721,0.599708879,6.74,4.0,1.0495427640000001,9948.7728,0.18779066100000003,40311.3,-0.005,44898.7,0.16891735300000002,3322.047,286.952,106.6,6643.626,0.013999999999999999,0.708,73976.19863,856.4240789999999,0.708,0.292,0.891477685,53636.0,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218.0,18.77206579,99.9,99.8,99.5,43.9,95.7,55.3,99.9,0.3,75.79,6.2,5.53,715.1,155.22,94.02,66.28,51.15,44.25,37.73,30.63,793.3195607000001,#!,1391.7109380000002,89.0495,1.02511430946133,1.02511430946133,65.9,99.6,8180.755454000001,375.8,846.0,302.0,741.0,271.0,6943.0,565.0,0.45356,1240.0,269768.0,22.37,64.12,23587.0,230310.0,2011-09-13,5.76,0.045037137000000005,353.2,10920215,12856.97,1498.16,14313.7,386388,205.94,10.1,15.386,434.4,30.2323,111.89,0.018590211000000002,111.29,41.4451,46308.5,1572.0,3.3,131.19,11.92
86.721,0.599708879,6.74,4.0,1.0495427640000001,9948.7728,0.18779066100000003,40311.3,-0.005,44898.7,0.16891735300000002,3322.047,286.952,106.6,6643.626,0.013999999999999999,0.708,73976.19863,856.4240789999999,0.708,0.292,0.891477685,53636.0,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218.0,18.77206579,99.9,99.8,99.5,43.9,95.7,55.3,99.9,0.3,75.79,6.2,5.53,715.1,155.22,94.02,66.28,51.15,44.25,37.73,30.63,793.3195607000001,#!,1391.7109380000002,89.0495,1.03007988250445,1.03007988250445,65.9,99.6,8180.755454000001,375.8,846.0,302.0,741.0,271.0,6943.0,565.0,0.45356,1240.0,269768.0,22.37,64.12,23587.0,230310.0,2011-09-14,5.76,0.045037137000000005,353.2,10920215,12856.97,1504.92,14313.7,386388,205.93,10.1,15.386,434.4,30.4699,112.4,0.018590211000000002,111.29,41.7872,46308.5,1570.38,3.3,131.03,11.92
86.721,0.599708879,6.74,4.0,1.0495427640000001,9948.7728,0.18779066100000003,40311.3,-0.005,44898.7,0.16891735300000002,3322.047,286.952,106.6,6643.626,0.013999999999999999,0.708,73976.19863,856.4240789999999,0.708,0.292,0.891477685,53636.0,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218.0,18.77206579,99.9,99.8,99.5,43.9,95.7,55.3,99.9,0.3,75.79,6.2,5.53,715.1,155.22,94.02,66.28,51.15,44.25,37.73,30.63,793.3195607000001,#!,1391.7109380000002,89.0495,1.0347511475709699,1.0347511475709699,65.9,99.6,8180.755454000001,375.8,846.0,302.0,741.0,271.0,6943.0,565.0,0.45356,1240.0,269768.0,22.37,64.12,23587.0,230310.0,2011-09-15,5.76,0.045037137000000005,353.2,10920215,12856.97,1525.28,14313.7,386388,205.8,10.1,15.386,434.4,30.41,115.34,0.018590211000000002,111.29,42.1656,46308.5,1603.39,3.3,130.5,11.92
86.721,0.599708879,6.74,4.0,1.0495427640000001,9948.7728,0.18779066100000003,40311.3,-0.005,44898.7,0.16891735300000002,3322.047,286.952,106.6,6643.626,0.013999999999999999,0.708,73976.19863,856.4240789999999,0.708,0.292,0.891477685,53636.0,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218.0,18.77206579,99.9,99.8,99.5,43.9,95.7,55.3,99.9,0.3,75.79,6.2,5.53,715.1,155.22,94.02,66.28,51.15,44.25,37.73,30.63,793.3195607000001,#!,1391.7109380000002,89.0495,1.03401606049676,1.03401606049676,65.9,99.6,8180.755454000001,375.8,846.0,302.0,741.0,271.0,6943.0,565.0,0.45356,1240.0,269768.0,22.37,64.12,23587.0,230310.0,2011-09-16,5.76,0.045037137000000005,353.2,10920215,12856.97,1511.5,14313.7,386388,205.73,10.1,15.386,434.4,30.5518,112.22,0.018590211000000002,111.29,42.1544,46308.5,1574.94,3.3,130.44,11.92
86.721,0.599708879,6.74,4.0,1.0495427640000001,9948.7728,0.18779066100000003,40311.3,-0.005,44898.7,0.16891735300000002,3322.047,286.952,106.6,6643.626,0.013999999999999999,0.708,73976.19863,856.4240789999999,0.708,0.292,0.891477685,53636.0,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218.0,18.77206579,99.9,99.8,99.5,43.9,95.7,55.3,99.9,0.3,75.79,6.2,5.53,715.1,155.22,94.02,66.28,51.15,44.25,37.73,30.63,793.3195607000001,#!,1391.7109380000002,89.0495,1.03271313013857,1.03271313013857,65.9,99.6,8180.755454000001,375.8,846.0,302.0,741.0,271.0,6943.0,565.0,0.45356,1240.0,269768.0,22.37,64.12,23587.0,230310.0,2011-09-17,5.76,0.045037137000000005,353.2,10920215,12856.97,1511.5,14313.7,386388,205.73,10.1,15.386,434.4,30.5518,112.22,0.018590211000000002,111.29,42.1544,46308.5,1574.94,3.3,130.44,11.92
86.721,0.599708879,6.74,4.0,1.0495427640000001,9948.7728,0.18779066100000003,40311.3,-0.005,44898.7,0.16891735300000002,3322.047,286.952,106.6,6643.626,0.013999999999999999,0.708,73976.19863,856.4240789999999,0.708,0.292,0.891477685,53636.0,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218.0,18.77206579,99.9,99.8,99.5,43.9,95.7,55.3,99.9,0.3,75.79,6.2,5.53,715.1,155.22,94.02,66.28,51.15,44.25,37.73,30.63,793.3195607000001,#!,1391.7109380000002,89.0495,1.03114666523005,1.03114666523005,65.9,99.6,8180.755454000001,375.8,846.0,302.0,741.0,271.0,6943.0,565.0,0.45356,1240.0,269768.0,22.37,64.12,23587.0,230310.0,2011-09-18,5.76,0.045037137000000005,353.2,10920215,12856.97,1511.5,14313.7,386388,205.73,10.1,15.386,434.4,30.5518,112.22,0.018590211000000002,111.29,42.1544,46308.5,1574.94,3.3,130.44,11.92
86.721,0.599708879,6.74,4.0,1.0495427640000001,9948.7728,0.18779066100000003,40311.3,-0.005,44898.7,0.16891735300000002,3322.047,286.952,106.6,6643.626,0.013999999999999999,0.708,73976.19863,856.4240789999999,0.708,0.292,0.891477685,53636.0,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218.0,18.77206579,99.9,99.8,99.5,43.9,95.7,55.3,99.9,0.3,75.79,6.2,5.53,715.1,155.22,94.02,66.28,51.15,44.25,37.73,30.63,793.3195607000001,#!,1391.7109380000002,89.0495,1.02907357854398,1.02907357854398,65.9,99.6,8180.755454000001,375.8,846.0,302.0,741.0,271.0,6943.0,565.0,0.45356,1240.0,269768.0,22.37,64.12,23587.0,230310.0,2011-09-19,5.76,0.045037137000000005,353.2,10920215,12856.97,1493.19,14313.7,386388,205.8,10.1,15.386,434.4,31.2841,109.14,0.018590211000000002,111.29,42.6944,46308.5,1526.01,3.3,129.84,11.92
86.721,0.599708879,6.74,4.0,1.0495427640000001,9948.7728,0.18779066100000003,40311.3,-0.005,44898.7,0.16891735300000002,3322.047,286.952,106.6,6643.626,0.013999999999999999,0.708,73976.19863,856.4240789999999,0.708,0.292,0.891477685,53636.0,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218.0,18.77206579,99.9,99.8,99.5,43.9,95.7,55.3,99.9,0.3,75.79,6.2,5.53,715.1,155.22,94.02,66.28,51.15,44.25,37.73,30.63,793.3195607000001,#!,1391.7109380000002,89.0495,1.03143013328764,1.03143013328764,65.9,99.6,8180.755454000001,375.8,846.0,302.0,741.0,271.0,6943.0,565.0,0.45356,1240.0,269768.0,22.37,64.12,23587.0,230310.0,2011-09-20,5.76,0.045037137000000005,353.2,10920215,12856.97,1519.95,14313.7,386388,205.54,10.1,15.386,434.4,31.375,110.54,0.018590211000000002,111.29,42.9244,46308.5,1535.62,3.3,129.36,11.92
86.721,0.599708879,6.74,4.0,1.0495427640000001,9948.7728,0.18779066100000003,40311.3,-0.005,44898.7,0.16891735300000002,3322.047,286.952,106.6,6643.626,0.013999999999999999,0.708,73976.19863,856.4240789999999,0.708,0.292,0.891477685,53636.0,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218.0,18.77206579,99.9,99.8,99.5,43.9,95.7,55.3,99.9,0.3,75.79,6.2,5.53,715.1,155.22,94.02,66.28,51.15,44.25,37.73,30.63,793.3195607000001,#!,1391.7109380000002,89.0495,1.03328492682527,1.03328492682527,65.9,99.6,8180.755454000001,375.8,846.0,302.0,741.0,271.0,6943.0,565.0,0.45356,1240.0,269768.0,22.37,64.12,23587.0,230310.0,2011-09-21,5.76,0.045037137000000005,353.2,10920215,12856.97,1507.25,14313.7,386388,205.46,10.1,15.386,434.4,31.4041,110.36,0.018590211000000002,111.29,43.1669,46308.5,1518.64,3.3,129.55,11.92
86.721,0.599708879,6.74,4.0,1.0495427640000001,9948.7728,0.18779066100000003,40311.3,-0.005,44898.7,0.16891735300000002,3322.047,286.952,106.6,6643.626,0.013999999999999999,0.708,73976.19863,856.4240789999999,0.708,0.292,0.891477685,53636.0,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218.0,18.77206579,99.9,99.8,99.5,43.9,95.7,55.3,99.9,0.3,75.79,6.2,5.53,715.1,155.22,94.02,66.28,51.15,44.25,37.73,30.63,793.3195607000001,#!,1391.7109380000002,89.0495,1.03465112291466,1.03465112291466,65.9,99.6,8180.755454000001,375.8,846.0,302.0,741.0,271.0,6943.0,565.0,0.45356,1240.0,269768.0,22.37,64.12,23587.0,230310.0,2011-09-22,5.76,0.045037137000000005,353.2,10920215,12856.97,1389.43,14313.7,386388,205.12,10.1,15.386,434.4,32.0984,105.49,0.018590211000000002,111.29,43.3568,46308.5,1387.86,3.3,128.72,11.92
86.721,0.599708879,6.74,4.0,1.0495427640000001,9948.7728,0.18779066100000003,40311.3,-0.005,44898.7,0.16891735300000002,3322.047,286.952,106.6,6643.626,0.013999999999999999,0.708,73976.19863,856.4240789999999,0.708,0.292,0.891477685,53636.0,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218.0,18.77206579,99.9,99.8,99.5,43.9,95.7,55.3,99.9,0.3,75.79,6.2,5.53,715.1,155.22,94.02,66.28,51.15,44.25,37.73,30.63,793.3195607000001,#!,1391.7109380000002,89.0495,1.03052326680783,1.03052326680783,65.9,99.6,8180.755454000001,375.8,846.0,302.0,741.0,271.0,6943.0,565.0,0.45356,1240.0,269768.0,22.37,64.12,23587.0,230310.0,2011-09-23,5.76,0.045037137000000005,353.2,10920215,12856.97,1327.19,14313.7,386388,204.45,10.1,15.386,434.4,32.0776,103.97,0.018590211000000002,111.29,43.2046,46308.5,1315.95,3.3,127.39,11.92
86.721,0.599708879,6.74,4.0,1.0495427640000001,9948.7728,0.18779066100000003,40311.3,-0.005,44898.7,0.16891735300000002,3322.047,286.952,106.6,6643.626,0.013999999999999999,0.708,73976.19863,856.4240789999999,0.708,0.292,0.891477685,53636.0,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218.0,18.77206579,99.9,99.8,99.5,43.9,95.7,55.3,99.9,0.3,75.79,6.2,5.53,715.1,155.22,94.02,66.28,51.15,44.25,37.73,30.63,793.3195607000001,#!,1391.7109380000002,89.0495,1.02585035566846,1.02585035566846,65.9,99.6,8180.755454000001,375.8,846.0,302.0,741.0,271.0,6943.0,565.0,0.45356,1240.0,269768.0,22.37,64.12,23587.0,230310.0,2011-09-24,5.76,0.045037137000000005,353.2,10920215,12856.97,1327.19,14313.7,386388,204.45,10.1,15.386,434.4,32.0776,103.97,0.018590211000000002,111.29,43.2046,46308.5,1315.95,3.3,127.39,11.92
86.721,0.599708879,6.74,4.0,1.0495427640000001,9948.7728,0.18779066100000003,40311.3,-0.005,44898.7,0.16891735300000002,3322.047,286.952,106.6,6643.626,0.013999999999999999,0.708,73976.19863,856.4240789999999,0.708,0.292,0.891477685,53636.0,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218.0,18.77206579,99.9,99.8,99.5,43.9,95.7,55.3,99.9,0.3,75.79,6.2,5.53,715.1,155.22,94.02,66.28,51.15,44.25,37.73,30.63,793.3195607000001,#!,1391.7109380000002,89.0495,1.02104761194255,1.02104761194255,65.9,99.6,8180.755454000001,375.8,846.0,302.0,741.0,271.0,6943.0,565.0,0.45356,1240.0,269768.0,22.37,64.12,23587.0,230310.0,2011-09-25,5.76,0.045037137000000005,353.2,10920215,12856.97,1327.19,14313.7,386388,204.45,10.1,15.386,434.4,32.0776,103.97,0.018590211000000002,111.29,43.2046,46308.5,1315.95,3.3,127.39,11.92
86.721,0.599708879,6.74,4.0,1.0495427640000001,9948.7728,0.18779066100000003,40311.3,-0.005,44898.7,0.16891735300000002,3322.047,286.952,106.6,6643.626,0.013999999999999999,0.708,73976.19863,856.4240789999999,0.708,0.292,0.891477685,53636.0,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218.0,18.77206579,99.9,99.8,99.5,43.9,95.7,55.3,99.9,0.3,75.79,6.2,5.53,715.1,155.22,94.02,66.28,51.15,44.25,37.73,30.63,793.3195607000001,#!,1391.7109380000002,89.0495,1.01597976000959,1.01597976000959,65.9,99.6,8180.755454000001,375.8,846.0,302.0,741.0,271.0,6943.0,565.0,0.45356,1240.0,269768.0,22.37,64.12,23587.0,230310.0,2011-09-26,5.76,0.045037137000000005,353.2,10920215,12856.97,1346.86,14313.7,386388,204.26,10.1,15.386,434.4,32.404,103.94,0.018590211000000002,111.29,43.6354,46308.5,1315.25,3.3,126.35,11.92
86.721,0.599708879,6.74,4.0,1.0495427640000001,9948.7728,0.18779066100000003,40311.3,-0.005,44898.7,0.16891735300000002,3322.047,286.952,106.6,6643.626,0.013999999999999999,0.708,73976.19863,856.4240789999999,0.708,0.292,0.891477685,53636.0,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218.0,18.77206579,99.9,99.8,99.5,43.9,95.7,55.3,99.9,0.3,75.79,6.2,5.53,715.1,155.22,94.02,66.28,51.15,44.25,37.73,30.63,793.3195607000001,#!,1391.7109380000002,89.0495,1.01568430086086,1.01568430086086,65.9,99.6,8180.755454000001,375.8,846.0,302.0,741.0,271.0,6943.0,565.0,0.45356,1240.0,269768.0,22.37,64.12,23587.0,230310.0,2011-09-27,5.76,0.045037137000000005,353.2,10920215,12856.97,1380.42,14313.7,386388,204.13,10.1,15.386,434.4,31.6992,107.14,0.018590211000000002,111.29,43.0939,46308.5,1369.93,3.3,126.84,11.92
86.721,0.599708879,6.74,4.0,1.0495427640000001,9948.7728,0.18779066100000003,40311.3,-0.005,44898.7,0.16891735300000002,3322.047,286.952,106.6,6643.626,0.013999999999999999,0.708,73976.19863,856.4240789999999,0.708,0.292,0.891477685,53636.0,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218.0,18.77206579,99.9,99.8,99.5,43.9,95.7,55.3,99.9,0.3,75.79,6.2,5.53,715.1,155.22,94.02,66.28,51.15,44.25,37.73,30.63,793.3195607000001,#!,1391.7109380000002,89.0495,1.01532118926212,1.01532118926212,65.9,99.6,8180.755454000001,375.8,846.0,302.0,741.0,271.0,6943.0,565.0,0.45356,1240.0,269768.0,22.37,64.12,23587.0,230310.0,2011-09-28,5.76,0.045037137000000005,353.2,10920215,12856.97,1377.87,14313.7,386388,203.82,10.1,15.386,434.4,31.715,103.81,0.018590211000000002,111.29,43.19,46308.5,1367.37,3.3,128.19,11.92
86.721,0.599708879,6.74,4.0,1.0495427640000001,9948.7728,0.18779066100000003,40311.3,-0.005,44898.7,0.16891735300000002,3322.047,286.952,106.6,6643.626,0.013999999999999999,0.708,73976.19863,856.4240789999999,0.708,0.292,0.891477685,53636.0,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218.0,18.77206579,99.9,99.8,99.5,43.9,95.7,55.3,99.9,0.3,75.79,6.2,5.53,715.1,155.22,94.02,66.28,51.15,44.25,37.73,30.63,793.3195607000001,#!,1391.7109380000002,89.0495,1.01498203011133,1.01498203011133,65.9,99.6,8180.755454000001,375.8,846.0,302.0,741.0,271.0,6943.0,565.0,0.45356,1240.0,269768.0,22.37,64.12,23587.0,230310.0,2011-09-29,5.76,0.045037137000000005,353.2,10920215,12856.97,1407.71,14313.7,386388,204.4,10.1,15.386,434.4,31.9553,103.95,0.018590211000000002,111.29,43.3974,46308.5,1389.14,3.3,128.26,11.92
86.721,0.599708879,6.74,4.0,1.0495427640000001,9948.7728,0.18779066100000003,40311.3,-0.005,44898.7,0.16891735300000002,3322.047,286.952,106.6,6643.626,0.013999999999999999,0.708,73976.19863,856.4240789999999,0.708,0.292,0.891477685,53636.0,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218.0,18.77206579,99.9,99.8,99.5,43.9,95.7,55.3,99.9,0.3,75.79,6.2,5.53,715.1,155.22,94.02,66.28,51.15,44.25,37.73,30.63,793.3195607000001,#!,1391.7109380000002,89.0495,1.0097242267294702,1.0097242267294702,65.9,99.6,8180.755454000001,375.8,846.0,302.0,741.0,271.0,6943.0,565.0,0.45356,1240.0,269768.0,22.37,64.12,23587.0,230310.0,2011-09-30,5.76,0.045037137000000005,353.2,10920215,12856.97,1366.54,14313.7,386388,204.21,10.1,15.386,434.4,32.184,102.76,0.018590211000000002,111.29,43.2804,46308.5,1341.09,3.3,128.65,11.92
86.721,0.447361777,6.65,4.5,1.030292429,9948.7728,0.18779066100000003,44388.0,-0.005,44898.7,0.16891735300000002,3322.047,286.952,106.6,6643.626,0.013999999999999999,0.708,73976.19863,856.4240789999999,0.708,0.292,0.891477685,53636.0,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218.0,18.77206579,99.9,99.8,99.5,43.9,95.7,55.3,99.9,0.3,75.79,6.2,5.53,715.1,151.68,81.5,63.84,52.25,43.46,38.1,31.11,793.3195607000001,#!,1391.7109380000002,89.0495,1.00454184167154,1.00454184167154,65.9,99.6,8180.755454000001,375.8,846.0,302.0,741.0,271.0,6943.0,565.0,0.45356,1240.0,269768.0,22.37,64.12,23587.0,230310.0,2011-10-01,5.96,0.045037137000000005,353.0,10920215,12922.97,1366.54,15663.6,452674,204.21,18.1,17.199,436.5,32.184,102.76,0.018590211000000002,108.24,43.2804,46308.5,1341.09,5.0,128.65,11.57
86.721,0.447361777,6.65,4.5,1.030292429,9948.7728,0.18779066100000003,44388.0,-0.005,44898.7,0.16891735300000002,3322.047,286.952,106.6,6643.626,0.013999999999999999,0.708,73976.19863,856.4240789999999,0.708,0.292,0.891477685,53636.0,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218.0,18.77206579,99.9,99.8,99.5,43.9,95.7,55.3,99.9,0.3,75.79,6.2,5.53,715.1,151.68,81.5,63.84,52.25,43.46,38.1,31.11,793.3195607000001,#!,1391.7109380000002,89.0495,0.999875692739614,0.999875692739614,65.9,99.6,8180.755454000001,375.8,846.0,302.0,741.0,271.0,6943.0,565.0,0.45356,1240.0,269768.0,22.37,64.12,23587.0,230310.0,2011-10-02,5.96,0.045037137000000005,353.0,10920215,12922.97,1366.54,15663.6,452674,196.94,18.1,17.199,436.5,32.184,102.76,0.018590211000000002,108.24,43.2804,46308.5,1341.09,5.0,128.65,11.57
86.721,0.447361777,6.65,4.5,1.030292429,9948.7728,0.18779066100000003,44388.0,-0.005,44898.7,0.16891735300000002,3322.047,286.952,106.6,6643.626,0.013999999999999999,0.708,73976.19863,856.4240789999999,0.708,0.292,0.891477685,53636.0,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218.0,18.77206579,99.9,99.8,99.5,43.9,95.7,55.3,99.9,0.3,75.79,6.2,5.53,715.1,151.68,81.5,63.84,52.25,43.46,38.1,31.11,793.3195607000001,#!,1391.7109380000002,89.0495,0.9955955440140991,0.9955955440140991,65.9,99.6,8180.755454000001,375.8,846.0,302.0,741.0,271.0,6943.0,565.0,0.45356,1240.0,269768.0,22.37,64.12,23587.0,230310.0,2011-10-03,5.96,0.045037137000000005,353.0,10920215,12922.97,1344.66,15663.6,452674,198.22,18.1,17.199,436.5,32.5662,101.71,0.018590211000000002,108.24,43.2109,46308.5,1291.7,5.0,127.6,11.57
86.721,0.447361777,6.65,4.5,1.030292429,9948.7728,0.18779066100000003,44388.0,-0.005,44898.7,0.16891735300000002,3322.047,286.952,106.6,6643.626,0.013999999999999999,0.708,73976.19863,856.4240789999999,0.708,0.292,0.891477685,53636.0,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218.0,18.77206579,99.9,99.8,99.5,43.9,95.7,55.3,99.9,0.3,75.79,6.2,5.53,715.1,151.68,81.5,63.84,52.25,43.46,38.1,31.11,793.3195607000001,#!,1391.7109380000002,89.0495,0.996722928562548,0.996722928562548,65.9,99.6,8180.755454000001,375.8,846.0,302.0,741.0,271.0,6943.0,565.0,0.45356,1240.0,269768.0,22.37,64.12,23587.0,230310.0,2011-10-04,5.96,0.045037137000000005,353.0,10920215,12922.97,1267.77,15663.6,452674,198.22,18.1,17.199,436.5,32.7211,99.79,0.018590211000000002,108.24,43.4353,46308.5,1224.92,5.0,126.69,11.57
86.721,0.447361777,6.65,4.5,1.030292429,9948.7728,0.18779066100000003,44388.0,-0.005,44898.7,0.16891735300000002,3322.047,286.952,106.6,6643.626,0.013999999999999999,0.708,73976.19863,856.4240789999999,0.708,0.292,0.891477685,53636.0,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218.0,18.77206579,99.9,99.8,99.5,43.9,95.7,55.3,99.9,0.3,75.79,6.2,5.53,715.1,151.68,81.5,63.84,52.25,43.46,38.1,31.11,793.3195607000001,#!,1391.7109380000002,89.0495,0.9983810299485191,0.9983810299485191,65.9,99.6,8180.755454000001,375.8,846.0,302.0,741.0,271.0,6943.0,565.0,0.45356,1240.0,269768.0,22.37,64.12,23587.0,230310.0,2011-10-05,5.96,0.045037137000000005,353.0,10920215,12922.97,1265.67,15663.6,452674,201.82,18.1,17.199,436.5,32.5551,102.73,0.018590211000000002,108.24,43.333999999999996,46308.5,1217.21,5.0,126.61,11.57
86.721,0.447361777,6.65,4.5,1.030292429,9948.7728,0.18779066100000003,44388.0,-0.005,44898.7,0.16891735300000002,3322.047,286.952,106.6,6643.626,0.013999999999999999,0.708,73976.19863,856.4240789999999,0.708,0.292,0.891477685,53636.0,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218.0,18.77206579,99.9,99.8,99.5,43.9,95.7,55.3,99.9,0.3,75.79,6.2,5.53,715.1,151.68,81.5,63.84,52.25,43.46,38.1,31.11,793.3195607000001,#!,1391.7109380000002,89.0495,1.00060474289188,1.00060474289188,65.9,99.6,8180.755454000001,375.8,846.0,302.0,741.0,271.0,6943.0,565.0,0.45356,1240.0,269768.0,22.37,64.12,23587.0,230310.0,2011-10-06,5.96,0.045037137000000005,353.0,10920215,12922.97,1318.29,15663.6,452674,203.29,18.1,17.199,436.5,32.3778,105.73,0.018590211000000002,108.24,43.3501,46308.5,1271.71,5.0,127.41,11.57
86.721,0.447361777,6.65,4.5,1.030292429,9948.7728,0.18779066100000003,44388.0,-0.005,44898.7,0.16891735300000002,3322.047,286.952,106.6,6643.626,0.013999999999999999,0.708,73976.19863,856.4240789999999,0.708,0.292,0.891477685,53636.0,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218.0,18.77206579,99.9,99.8,99.5,43.9,95.7,55.3,99.9,0.3,75.79,6.2,5.53,715.1,151.68,81.5,63.84,52.25,43.46,38.1,31.11,793.3195607000001,#!,1391.7109380000002,89.0495,0.9983763266077329,0.9983763266077329,65.9,99.6,8180.755454000001,375.8,846.0,302.0,741.0,271.0,6943.0,565.0,0.45356,1240.0,269768.0,22.37,64.12,23587.0,230310.0,2011-10-07,5.96,0.045037137000000005,353.0,10920215,12922.97,1351.42,15663.6,452674,203.29,18.1,17.199,436.5,32.3443,105.88,0.018590211000000002,108.24,43.0438,46308.5,1311.91,5.0,127.9,11.57
86.721,0.447361777,6.65,4.5,1.030292429,9948.7728,0.18779066100000003,44388.0,-0.005,44898.7,0.16891735300000002,3322.047,286.952,106.6,6643.626,0.013999999999999999,0.708,73976.19863,856.4240789999999,0.708,0.292,0.891477685,53636.0,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218.0,18.77206579,99.9,99.8,99.5,43.9,95.7,55.3,99.9,0.3,75.79,6.2,5.53,715.1,151.68,81.5,63.84,52.25,43.46,38.1,31.11,793.3195607000001,#!,1391.7109380000002,89.0495,0.9965983754367641,0.9965983754367641,65.9,99.6,8180.755454000001,375.8,846.0,302.0,741.0,271.0,6943.0,565.0,0.45356,1240.0,269768.0,22.37,64.12,23587.0,230310.0,2011-10-08,5.96,0.045037137000000005,353.0,10920215,12922.97,1351.42,15663.6,452674,205.03,18.1,17.199,436.5,32.3443,105.88,0.018590211000000002,108.24,43.0438,46308.5,1311.91,5.0,127.9,11.57
